,UniqueGAV_16,UniqueGAV_14_16_pct_change,UniqueGAV_15_16_pct_change,Type_16,Drop_Fund_17,Same_Fund_17_Same_AuditGrp,Same_Fund_17_Same_AdminGrp,Same_Fund_17_New_AuditGrp,Same_Fund_17_New_AdminGrp
0,36300000.0,0.123839009288,0.134375,PE,0.0,1.0,1.0,0.0,0.0
1,219800000.0,0.176659528908,0.137092602173,PE,0.0,1.0,1.0,0.0,0.0
2,28200000.0,-0.269430051813,-0.233695652174,PE,0.0,1.0,1.0,0.0,0.0
3,103800000.0,-0.470678225395,-0.21954887218,PE,0.0,1.0,1.0,0.0,0.0
4,80300000.0,-0.418537291818,-0.196196196196,PE,0.0,1.0,1.0,0.0,0.0
5,983580000.0,0.621294428298,0.0728938102037,HF,0.0,1.0,1.0,0.0,0.0
6,610390000.0,1.21471950718,0.298327027169,HF,0.0,1.0,1.0,0.0,0.0
7,26683905.0,0.223338796138,-0.0366318052788,HF,0.0,1.0,1.0,0.0,0.0
8,79532445.0,8.78764731784,-0.0977369105764,HF,0.0,1.0,1.0,0.0,0.0
9,9582555.0,-0.14824421096,-0.0714131291013,HF,0.0,1.0,1.0,0.0,0.0
10,27210991.0,0.243337739003,-0.043770589064,HF,0.0,1.0,1.0,0.0,0.0
11,1367176.0,0.978693072861,0.353075599181,VC,0.0,1.0,1.0,0.0,0.0
12,1589400.0,0.685752559016,0.139474095497,VC,0.0,1.0,1.0,0.0,0.0
13,10087925.0,1.7111890324,0.143204675388,VC,0.0,1.0,1.0,0.0,0.0
14,9475716.0,1.75426275338,0.139964695645,VC,0.0,1.0,1.0,0.0,0.0
15,131964365.0,0.799697768241,2.11256809461,VC,0.0,1.0,1.0,0.0,0.0
16,104316063.0,1.01055626204,0.362658243714,VC,0.0,1.0,1.0,0.0,0.0
17,132606281.0,0.672212229847,0.069963434723,OTHER-FOF,0.0,1.0,1.0,0.0,0.0
18,58695573.0,-0.143996584128,-0.183454746911,OTHER-FOF,0.0,1.0,1.0,0.0,0.0
19,747780884.0,0.0220551750595,0.016341549409,OTHER-FOF,0.0,1.0,1.0,0.0,0.0
20,13357665.0,8.14686155079,-0.166642127391,HF,0.0,1.0,1.0,0.0,0.0
21,937787943.0,0.1232964237,0.148656119978,SAF,0.0,1.0,1.0,0.0,0.0
22,2558214558.0,0.167025299776,0.0449840569109,SAF,0.0,1.0,1.0,0.0,0.0
23,25461503.0,0.0,0.0,VC,0.0,1.0,1.0,0.0,0.0
24,27000000.0,-0.584615384615,-0.307692307692,HF,0.0,1.0,1.0,0.0,0.0
25,239223311.0,1412.80757661,0.636965286278,PE,0.0,1.0,1.0,0.0,0.0
26,1100000.0,0.1,-0.3125,HF,0.0,1.0,1.0,0.0,0.0
27,65000000.0,0.181818181818,0.181818181818,PE,0.0,1.0,1.0,0.0,0.0
28,10937690.0,-0.470682668847,-0.265028898394,HF,0.0,1.0,1.0,0.0,0.0
29,4951717.0,-0.462919185868,-0.436381384453,HF,0.0,1.0,1.0,0.0,0.0
30,150117101.0,1.49170521011,-0.0284584713278,HF,0.0,1.0,1.0,0.0,0.0
31,324518099.0,0.220401940372,-0.338889889881,HF,0.0,1.0,1.0,0.0,0.0
32,136685075.0,-0.504696649793,-0.560313091005,HF,0.0,1.0,1.0,0.0,0.0
33,215815.0,-0.95338754804,-0.95338754804,HF,1.0,0.0,0.0,0.0,0.0
34,743934000.0,-0.540293791367,-0.172222024408,HF,0.0,1.0,1.0,0.0,0.0
35,1819626000.0,17.486510978,1.85883112619,HF,0.0,1.0,1.0,0.0,0.0
36,13826864000.0,3.65761117811,1.40221463887,PE,0.0,1.0,1.0,0.0,0.0
37,1144869034.0,0.143085395555,-0.155593933887,PE,0.0,1.0,1.0,0.0,0.0
38,1375184.0,-0.984985469845,-0.990114299707,PE,1.0,0.0,0.0,0.0,0.0
39,27811888.0,-0.234447975917,-0.273999721888,PE,0.0,1.0,1.0,0.0,0.0
40,26710763.0,-0.243232771918,-0.283681008531,PE,0.0,1.0,1.0,0.0,0.0
41,866570344.0,0.103381775115,-0.153728500218,PE,0.0,1.0,1.0,0.0,0.0
42,989887338.0,0.0119904894455,-0.126932671132,PE,0.0,1.0,1.0,0.0,0.0
43,47818927.0,-0.925740410768,-0.931510884245,PE,0.0,1.0,1.0,0.0,0.0
44,1015654236.0,-0.126151753255,-0.195515670574,PE,0.0,1.0,1.0,0.0,0.0
45,705960930.0,-0.912973553556,-0.206181325951,PE,1.0,0.0,0.0,0.0,0.0
46,349935613.0,-0.0268858995954,-0.102888885515,PE,0.0,1.0,1.0,0.0,0.0
47,3208.0,0.911799761621,-0.582237270478,PE,1.0,0.0,0.0,0.0,0.0
48,2117.0,-0.496551724138,-0.580376610505,PE,1.0,0.0,0.0,0.0,0.0
49,334671025.0,-0.291000583807,-0.169587185951,PE,0.0,1.0,1.0,0.0,0.0
50,33934561.0,-0.292012881923,-0.169765210185,PE,0.0,1.0,1.0,0.0,0.0
51,2045830480.0,0.212481762002,0.104270491774,OTHER-DK,0.0,1.0,1.0,0.0,0.0
52,410574669.0,0.14875112291,-0.112328299789,PE,0.0,1.0,1.0,0.0,0.0
53,525790550.0,0.02408937964,-0.0787498501189,PE,0.0,1.0,1.0,0.0,0.0
54,348743047.0,0.358933965871,0.0218642702021,PE,0.0,1.0,1.0,0.0,0.0
55,166772377.0,0.247594472477,-0.0218513258198,PE,0.0,1.0,1.0,0.0,0.0
56,78936712.0,0.272911970955,0.0,HF,0.0,1.0,1.0,0.0,0.0
57,251203573.0,-0.379880156188,-0.440226280405,SAF,0.0,1.0,1.0,0.0,0.0
58,241865758.0,-0.00906189804484,0.0,SAF,1.0,0.0,0.0,0.0,0.0
59,211096859.0,-0.246532057765,0.0,HF,0.0,1.0,1.0,0.0,0.0
60,220541629.0,-0.302259945437,0.0,SAF,1.0,0.0,0.0,0.0,0.0
61,323394363.0,-0.246053416,0.0,SAF,1.0,0.0,0.0,0.0,0.0
62,402871847.0,0.00175696928368,0.0,SAF,1.0,0.0,0.0,0.0,0.0
63,454151232.0,0.00393051824022,0.0,SAF,0.0,1.0,1.0,0.0,0.0
64,9031623.0,-0.395468717714,-0.24672490558,PE,0.0,1.0,1.0,0.0,0.0
65,12541364.0,-0.132590674704,-0.202076259343,PE,0.0,1.0,1.0,0.0,0.0
66,31219666.0,-0.877897927364,-0.763698224418,SAF,0.0,1.0,1.0,0.0,0.0
67,176234317.0,-0.720625509219,-0.616478488285,SAF,0.0,1.0,1.0,0.0,0.0
68,320315418.0,-0.5933060592,-0.587891947614,SAF,0.0,1.0,1.0,0.0,0.0
69,573411165.0,-0.238735264014,-0.30783002819,SAF,0.0,1.0,1.0,0.0,0.0
70,1689478.0,-0.529069041412,-0.264906131272,PE,0.0,1.0,1.0,0.0,0.0
71,453848392.0,0.00429533891771,0.0,SAF,0.0,1.0,1.0,0.0,0.0
72,502948729.0,0.005897458,0.0,SAF,0.0,1.0,1.0,0.0,0.0
73,7359265.0,0.18902238542,0.0149566593668,PE,0.0,1.0,1.0,0.0,0.0
74,139.0,-0.950214899713,-0.946845124283,PE,1.0,0.0,0.0,0.0,0.0
75,5716437.0,1.76264346791,0.82712458912,PE,0.0,1.0,1.0,0.0,0.0
76,329642515.0,-0.492811218541,-0.364289162142,PE,0.0,1.0,1.0,0.0,0.0
77,514449272.0,-0.158345320297,-0.241957712512,SAF,0.0,1.0,1.0,0.0,0.0
78,273963985.0,-0.0253541451705,-0.0253541451705,HF,0.0,1.0,1.0,0.0,0.0
79,114263889.0,-0.89655616092,-0.89655616092,HF,0.0,1.0,1.0,0.0,0.0
80,2160625706.0,1.64942206573,0.443413302496,HF,0.0,1.0,1.0,0.0,0.0
81,8014065.0,-0.392758993879,0.00477899304258,HF,0.0,1.0,1.0,0.0,0.0
82,51382120.0,-0.587039765747,0.0484202868015,HF,0.0,1.0,1.0,0.0,0.0
83,270000000.0,0.317073170732,0.0,VC,0.0,1.0,1.0,0.0,0.0
84,1200000.0,0.2,0.0,VC,0.0,1.0,1.0,0.0,0.0
85,195400000.0,0.184242424242,0.0,VC,0.0,1.0,1.0,0.0,0.0
86,7500000.0,-0.025974025974,0.0,VC,0.0,1.0,1.0,0.0,0.0
87,3200000.0,0.142857142857,0.0,VC,0.0,1.0,1.0,0.0,0.0
88,2200000.0,0.0,0.0,VC,0.0,1.0,1.0,0.0,0.0
89,57600000.0,-0.42116370214,0.0,PE,0.0,1.0,1.0,0.0,0.0
90,15900000.0,-0.506670803599,-0.0363636363636,PE,0.0,1.0,1.0,0.0,0.0
91,333600000.0,6.19896417782,0.962352941176,PE,0.0,1.0,1.0,0.0,0.0
92,28656006.0,0.108018135055,0.364627469065,OTHER-RE,0.0,1.0,1.0,0.0,0.0
93,31946784.0,11.6521916832,4.15270709677,VC,0.0,1.0,1.0,0.0,0.0
94,5529536.0,0.922598653581,0.084222745098,VC,0.0,1.0,1.0,0.0,0.0
95,5887553.0,0.241452348058,0.05134875,VC,0.0,0.0,1.0,1.0,0.0
96,60562830.0,1.09362751482,-0.0987674107143,VC,0.0,1.0,1.0,0.0,0.0
97,20746367.0,1.0936277883,1.03395754902,VC,0.0,1.0,1.0,0.0,0.0
98,91046759.0,12.5124869916,1.59392475783,VC,0.0,1.0,1.0,0.0,0.0
99,16569952.0,19.2575813331,1.30138222222,VC,0.0,1.0,1.0,0.0,0.0
100,49669221.0,0.426035404935,-0.0750610614525,VC,0.0,1.0,1.0,0.0,0.0
101,16221988.0,0.426062323594,1.4578769697,VC,0.0,1.0,1.0,0.0,0.0
102,699183.0,1.64033941573,0.165305,VC,0.0,1.0,1.0,0.0,0.0
103,93048164.0,-0.0144449421805,-0.00471682613475,PE,0.0,1.0,1.0,0.0,0.0
104,503220525.0,0.0395675305251,-0.0097768329517,PE,0.0,1.0,1.0,0.0,0.0
105,418800910.0,-0.102921120036,-0.0960054794382,PE,0.0,1.0,1.0,0.0,0.0
106,108189905.0,0.0774582412114,0.0179855883261,PE,0.0,1.0,1.0,0.0,0.0
107,1190998826.0,2.09393704537,-0.00465779826421,PE,0.0,1.0,1.0,0.0,0.0
108,299810194.0,0.32603889016,0.0244929832579,PE,0.0,1.0,1.0,0.0,0.0
109,37115805.0,0.0195728188304,-3.43777033544e-05,PE,0.0,1.0,1.0,0.0,0.0
110,5816112.0,-0.0281329701045,0.0,VC,0.0,1.0,1.0,0.0,0.0
111,6393305.0,-0.120233673944,0.0,VC,0.0,1.0,1.0,0.0,0.0
112,9676657.0,-0.0258908602735,0.0,VC,0.0,1.0,1.0,0.0,0.0
113,3338477.0,-0.498273815589,0.0,VC,0.0,1.0,1.0,0.0,0.0
114,144868958.0,-0.0285354719878,0.0,VC,0.0,1.0,1.0,0.0,0.0
115,246158758.0,-0.121028178263,0.0,VC,0.0,1.0,1.0,0.0,0.0
116,231761990.0,-0.0239231369487,0.0,VC,0.0,1.0,1.0,0.0,0.0
117,22924638.0,-0.503681002289,0.0,VC,0.0,1.0,1.0,0.0,0.0
118,15357369.0,-0.0692503636364,-0.200587533484,HF,0.0,1.0,1.0,0.0,0.0
119,23291964.0,-0.474802523008,-0.336421282995,HF,1.0,0.0,0.0,0.0,0.0
120,1701737.0,-0.951069973506,-0.951516953313,HF,1.0,0.0,0.0,0.0,0.0
121,811254000.0,0.433109721152,0.356463967801,HF,0.0,1.0,1.0,0.0,0.0
122,2062398.0,-0.526501718109,-0.399218727242,PE,0.0,1.0,0.0,0.0,1.0
123,5252086.0,-0.38998072524,-0.431482104698,PE,0.0,1.0,0.0,0.0,1.0
124,2720112.0,-0.456102370116,-0.275684450012,PE,0.0,1.0,0.0,0.0,1.0
125,39036297.0,-0.0690552513746,-0.124657069705,PE,0.0,1.0,0.0,0.0,1.0
126,13513952.0,-0.175243396828,0.0625867718721,PE,0.0,1.0,0.0,0.0,1.0
127,21893480.0,0.372717178057,0.0514481263666,PE,0.0,1.0,0.0,0.0,1.0
128,44614091.0,-0.0269554852781,-0.00689761113886,PE,0.0,1.0,0.0,0.0,1.0
129,15701035.0,-0.0293023183926,-0.0085907212608,PE,0.0,1.0,0.0,0.0,1.0
130,3471080.0,-0.401563106656,-0.499076610649,PE,0.0,1.0,0.0,0.0,1.0
131,57000000.0,0.0,0.0,HF,0.0,1.0,1.0,0.0,0.0
132,130361980.0,0.551928333333,0.3036198,HF,0.0,1.0,1.0,0.0,0.0
133,525000.0,0.4,0.4,VC,0.0,1.0,1.0,0.0,0.0
134,201035129.0,0.567926541454,0.208403799717,PE,0.0,1.0,1.0,0.0,0.0
135,8770140.0,0.249368558981,0.0718734031388,PE,0.0,1.0,1.0,0.0,0.0
136,38923798.0,-0.0882955361899,0.0153205582717,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
137,294340423.0,-0.167522771567,-0.154447373909,HF,0.0,1.0,1.0,0.0,0.0
138,15481597.0,-0.141975826942,-0.223664468296,HF,1.0,0.0,0.0,0.0,0.0
139,274847684.0,-0.333594948114,-0.305315549555,HF,0.0,1.0,1.0,0.0,0.0
140,121280424.0,-0.194855377531,-0.20534458934,HF,0.0,1.0,1.0,0.0,0.0
141,131873043.0,-0.405156523041,-0.321720440602,HF,0.0,1.0,1.0,0.0,0.0
142,1458644432.0,-0.08608764396,-0.179365127029,HF,0.0,1.0,1.0,0.0,0.0
143,947838013.0,-0.230638862273,-0.16445740967,HF,0.0,1.0,1.0,0.0,0.0
144,1537995.0,-0.0605920121965,-0.0698014098179,HF,1.0,0.0,0.0,0.0,0.0
145,4153984000.0,-0.0573147573246,-0.0410257416554,HF,0.0,1.0,1.0,0.0,0.0
146,59550185.0,0.126067337861,-0.0156028692137,HF,0.0,1.0,1.0,0.0,0.0
147,330077644.0,0.0100755788755,-0.0429900252801,HF,0.0,1.0,1.0,0.0,0.0
148,11088986.0,0.0,0.0,RE,1.0,0.0,0.0,0.0,0.0
149,33028.0,-0.9998859491,0.0,PE,0.0,1.0,1.0,0.0,0.0
150,114387000.0,-0.824078273395,-0.810480515786,PE,0.0,1.0,0.0,0.0,1.0
151,1030347000.0,0.0284053706602,0.0398052893507,PE,0.0,1.0,0.0,0.0,1.0
152,9398228.0,-0.256479833078,-0.256479833078,PE,0.0,1.0,1.0,0.0,0.0
153,751147179.0,-0.543292284915,0.140243386309,HF,0.0,1.0,1.0,0.0,0.0
154,14560000.0,0.700342439158,0.244444444444,PE,0.0,1.0,0.0,0.0,1.0
155,224393705.0,0.0,0.0,HF,0.0,1.0,1.0,0.0,0.0
156,1202322.0,-0.966824113348,0.0967089300374,HF,0.0,1.0,0.0,0.0,1.0
157,52634155.0,-0.326730272138,-0.334387829498,PE,0.0,1.0,1.0,0.0,0.0
158,304229137.0,-0.340196092031,-0.196674552752,PE,0.0,1.0,1.0,0.0,0.0
159,534161184.0,-0.170252578246,-0.245886913836,PE,0.0,1.0,1.0,0.0,0.0
160,962782575.0,1.3353067113,-0.0458373948579,PE,0.0,1.0,1.0,0.0,0.0
161,123589059.0,0.0813109883092,-0.166114332688,PE,0.0,1.0,1.0,0.0,0.0
162,142001393.0,0.688294995601,-0.0924954635763,PE,0.0,1.0,1.0,0.0,0.0
163,85667306.0,1.87059486212,-0.0345429574557,PE,0.0,1.0,1.0,0.0,0.0
164,113554786.0,2.68322397706,0.00016731287993,PE,0.0,1.0,1.0,0.0,0.0
165,102650449.0,6.00393788118,0.00735137579259,PE,0.0,1.0,1.0,0.0,0.0
166,90796889.0,14.8399415019,-0.00527690200011,PE,0.0,1.0,1.0,0.0,0.0
167,80947899.0,33.1537617368,0.000791109124286,PE,0.0,1.0,1.0,0.0,0.0
168,223419844.0,0.590523469175,-0.0327524358696,PE,0.0,1.0,1.0,0.0,0.0
169,69300295.0,-0.266640690549,-0.28345524434,PE,0.0,1.0,1.0,0.0,0.0
170,11711053.0,-0.336220994162,-0.200610716724,PE,0.0,1.0,1.0,0.0,0.0
171,36369195.0,-0.0933992671253,0.00893819180514,PE,0.0,1.0,1.0,0.0,0.0
172,3352000.0,-0.508179884088,0.0,PE,1.0,0.0,0.0,0.0,0.0
173,232106100.0,-0.0616016795538,0.338730256663,HF,0.0,1.0,1.0,0.0,0.0
174,19357034.0,0.638609558807,0.302168570696,HF,0.0,1.0,1.0,0.0,0.0
175,372366598.0,1.85762548484,0.461967152431,HF,0.0,1.0,1.0,0.0,0.0
176,36758361.0,-0.362162054016,-0.576034038649,VC,0.0,1.0,1.0,0.0,0.0
177,99748679.0,-0.286130310862,-0.0253321531244,VC,0.0,1.0,1.0,0.0,0.0
178,51432653.0,-0.826851121969,0.0300072723614,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
179,228670317.0,2.04063160853,1.92697934576,OTHER-TRST,0.0,1.0,1.0,0.0,0.0
180,147223019.0,-0.000522383012634,-0.30295978408,HF,0.0,1.0,1.0,0.0,0.0
181,115431148.0,-0.100458113431,-0.35289474078,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
182,4748213.0,-0.983461853833,-0.985937424191,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
183,89584375.0,0.0539338235294,-0.373006740156,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
184,4235070000.0,-0.0218939860166,-0.18915485607,OTHER-UCITS,0.0,1.0,1.0,0.0,0.0
185,186725418.0,-0.35901923974,-0.0264866618075,OTHER,0.0,1.0,1.0,0.0,0.0
186,303043774.0,0.205391471024,-0.0188463845396,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
187,8452350.0,-0.446914388418,-0.0846153188027,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
188,163202730.0,-0.4244044901,-0.237700966246,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
189,28371504.0,-0.834838707154,-0.760802549971,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
190,83548277.0,-0.249207333509,-0.277396083781,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
191,99613329.0,0.596415344383,-0.240739166216,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
192,912567274.0,-0.203918391385,-0.247669045531,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
193,49834238.0,-0.227902031564,-0.296117077513,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
194,4207751142.0,-0.186047497499,-0.153459119189,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
195,712777363.0,-0.0527181811983,-0.256087750526,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
196,244910895.0,6.70839937691,0.0573675835537,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
197,510820534.0,2.43337163571,-0.346334052369,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
198,66626385.0,-0.0332073914732,-0.0448806177915,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
199,19368922.0,-0.903788893952,-0.0844918323098,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
200,60163262.0,-0.627840764568,-0.627840764568,PE,1.0,0.0,0.0,0.0,0.0
201,120554953.0,-0.497163761424,-0.497163761424,PE,1.0,0.0,0.0,0.0,0.0
202,257853651.0,-0.219351539628,-0.219351539628,PE,1.0,0.0,0.0,0.0,0.0
203,6070401.0,0.123146860716,0.0277769265269,OTHER-PIV,0.0,1.0,1.0,0.0,0.0
204,141526558.0,-0.292720849575,-0.292720849575,PE,1.0,0.0,0.0,0.0,0.0
205,312439626.0,-0.515491563272,-0.515491563272,PE,1.0,0.0,0.0,0.0,0.0
206,356915692.0,-0.935105270297,-0.935105270297,PE,1.0,0.0,0.0,0.0,0.0
207,335934867.0,-0.352842617797,-0.352842617797,PE,1.0,0.0,0.0,0.0,0.0
208,45766232.0,-0.162756672704,-0.162756672704,PE,1.0,0.0,0.0,0.0,0.0
209,5200000.0,-0.541326767014,-0.469387755102,HF,0.0,1.0,1.0,0.0,0.0
210,2488447000.0,0.207765292983,-0.0344313927261,HF,0.0,1.0,1.0,0.0,0.0
211,334873528.0,-0.0142098299875,-0.0211206051275,HF,0.0,1.0,1.0,0.0,0.0
212,5228772528.0,0.00703322726981,-0.00405297863178,HF,0.0,1.0,1.0,0.0,0.0
213,324922677.0,-0.0955484532069,-0.0917083091951,HF,0.0,1.0,1.0,0.0,0.0
214,105573433.0,-0.0969120829431,-0.000189358375599,HF,0.0,1.0,1.0,0.0,0.0
215,660317452.0,-0.234170444564,-0.243634191598,HF,0.0,1.0,1.0,0.0,0.0
216,104572113.0,-0.422479234235,-0.0836166802475,HF,0.0,1.0,1.0,0.0,0.0
217,550300624.0,-0.0315576839534,-0.0626934130503,HF,0.0,1.0,1.0,0.0,0.0
218,499000000.0,-0.0724907063197,0.128959276018,PE,0.0,1.0,1.0,0.0,0.0
219,79000000.0,-0.0705882352941,0.128571428571,PE,0.0,1.0,1.0,0.0,0.0
220,129500000.0,-0.787356321839,-0.342639593909,PE,0.0,1.0,1.0,0.0,0.0
221,281000.0,-0.989192307692,-0.92975,PE,0.0,1.0,1.0,0.0,0.0
222,1589132102.0,0.0265172630073,-0.0165165319216,HF,0.0,1.0,1.0,0.0,0.0
223,263582709.0,-0.714419448024,-0.0348182638557,HF,0.0,1.0,1.0,0.0,0.0
224,4384592.0,0.129994440992,0.243842124867,PE,0.0,1.0,1.0,0.0,0.0
225,97760353.0,0.0263051042674,0.0699006024779,PE,0.0,1.0,1.0,0.0,0.0
226,415778794.0,0.068769526635,0.179627687336,PE,0.0,1.0,1.0,0.0,0.0
227,3552653.0,-0.651358265402,0.0152415413518,PE,0.0,1.0,1.0,0.0,0.0
228,160758029.0,-0.641541565607,0.0113503576378,PE,0.0,1.0,1.0,0.0,0.0
229,892848258.0,-0.305717312099,-0.0581942919336,PE,0.0,1.0,1.0,0.0,0.0
230,74785888.0,1.23063818014,0.0661831782599,PE,0.0,1.0,1.0,0.0,0.0
231,2052539913.0,0.207942291347,-0.0297080128715,PE,0.0,1.0,1.0,0.0,0.0
232,22409850.0,-0.563916034535,-0.479519924173,PE,0.0,1.0,1.0,0.0,0.0
233,64337192.0,2.62947030607,0.686572940779,PE,0.0,1.0,1.0,0.0,0.0
234,1990747.0,-0.730389652039,-0.563132041304,PE,0.0,1.0,1.0,0.0,0.0
235,113692198.0,-0.5708714711,-0.365448529441,PE,0.0,1.0,1.0,0.0,0.0
236,9797476.0,-0.558846666793,-0.342533745264,PE,0.0,1.0,1.0,0.0,0.0
237,351569740.0,-0.574582181208,-0.472345488324,PE,0.0,1.0,1.0,0.0,0.0
238,1064091868.0,0.0895839416958,0.0161900917724,PE,0.0,1.0,1.0,0.0,0.0
239,12223498.0,0.176601645462,-0.00446940250644,VC,0.0,1.0,1.0,0.0,0.0
240,313056.0,-0.979888924493,-0.981582769027,VC,1.0,0.0,0.0,0.0,0.0
241,2647129.0,-0.99020184511,-0.989836310761,VC,1.0,0.0,0.0,0.0,0.0
242,447778.0,-0.968589187486,-0.96743477016,VC,1.0,0.0,0.0,0.0,0.0
243,23569076.0,-0.317767162664,-0.12789071898,VC,0.0,1.0,1.0,0.0,0.0
244,216973383.0,-0.303374403765,-0.10987622488,VC,0.0,1.0,1.0,0.0,0.0
245,3804768.0,-0.30693287896,-0.11157541877,VC,0.0,1.0,1.0,0.0,0.0
246,207421522.0,0.345967786987,0.28911753138,VC,0.0,1.0,1.0,0.0,0.0
247,485713921.0,0.342906485465,0.287733936565,VC,0.0,1.0,1.0,0.0,0.0
248,45991178.0,0.194233198453,0.0234668552106,HF,1.0,0.0,0.0,0.0,0.0
249,1018161001.0,0.0670905113675,0.103160135925,HF,0.0,1.0,1.0,0.0,0.0
250,11207084.0,0.792585912559,-0.130508480757,HF,0.0,1.0,1.0,0.0,0.0
251,22142878.0,0.272961449631,0.116374249753,HF,0.0,1.0,1.0,0.0,0.0
252,510040298.0,0.392656723403,0.15194582517,HF,0.0,1.0,1.0,0.0,0.0
253,1548833814.0,0.118767377048,0.0589878129252,HF,0.0,1.0,1.0,0.0,0.0
254,347635512.0,0.723467027827,0.126523356209,HF,0.0,1.0,1.0,0.0,0.0
255,305970439.0,0.20152340949,0.0452901392204,HF,0.0,1.0,1.0,0.0,0.0
256,88657434.0,0.230587141139,0.0,VC,0.0,1.0,1.0,0.0,0.0
257,18260840.0,-0.337051025663,0.0,VC,0.0,1.0,1.0,0.0,0.0
258,23889240.0,0.0809610859729,-0.0736697907362,HF,0.0,1.0,1.0,0.0,0.0
259,4941372.0,0.0344068779425,0.0,OTHER-DK,0.0,1.0,1.0,0.0,0.0
260,14891148.0,0.202057078537,0.0,VC,0.0,1.0,1.0,0.0,0.0
261,15537143.0,0.193367542837,0.0,VC,0.0,1.0,1.0,0.0,0.0
262,52720065.0,-0.0543353790421,0.0,VC,0.0,1.0,1.0,0.0,0.0
263,8940669.0,0.2104832188,0.0,VC,0.0,1.0,1.0,0.0,0.0
264,55211499.0,0.215377089947,0.0,VC,0.0,1.0,1.0,0.0,0.0
265,8321530.0,0.111055924571,0.0,VC,0.0,1.0,1.0,0.0,0.0
266,16689499.0,0.315946054842,0.0,HF,0.0,1.0,1.0,0.0,0.0
267,526648.0,-0.235476687503,0.0,HF,0.0,1.0,1.0,0.0,0.0
268,475745357.0,0.0178979050954,0.0,HF,0.0,1.0,1.0,0.0,0.0
269,127304769.0,0.397527275159,0.0,HF,0.0,1.0,1.0,0.0,0.0
270,18352940.0,-0.283781446519,0.0,HF,0.0,1.0,1.0,0.0,0.0
271,3856221.0,-0.53014365132,-0.594343285625,RE,0.0,1.0,1.0,0.0,0.0
272,5132109.0,-0.304940559595,-0.0864729669738,RE,0.0,1.0,1.0,0.0,0.0
273,35884627.0,-0.674377637412,-0.69692824867,RE,0.0,1.0,1.0,0.0,0.0
274,159636506.0,-0.433899167589,-0.178733521238,RE,0.0,1.0,1.0,0.0,0.0
275,237304085.0,-0.679772257788,-0.689787702372,RE,0.0,1.0,1.0,0.0,0.0
276,107158689.0,-0.393831985107,-0.0936022200826,RE,0.0,1.0,1.0,0.0,0.0
277,13070000.0,-0.897005516154,-0.394907407407,HF,0.0,1.0,1.0,0.0,0.0
278,59170000.0,0.108052434457,0.0758181818182,HF,0.0,1.0,1.0,0.0,0.0
279,1210122638.0,0.430130933146,0.264435324427,VC,0.0,1.0,1.0,0.0,0.0
280,87567754.0,0.42924468936,0.263909462445,VC,0.0,1.0,1.0,0.0,0.0
281,354327.0,0.155122838589,0.170531803136,VC,0.0,1.0,1.0,0.0,0.0
282,8945008.0,-0.155368762175,0.0324028789068,VC,0.0,1.0,1.0,0.0,0.0
283,11445624.0,-0.0492564627308,0.00531527629643,VC,0.0,1.0,1.0,0.0,0.0
284,37394255.0,-0.0117392232435,-0.115790399347,VC,0.0,1.0,1.0,0.0,0.0
285,701493904.0,0.228888536723,0.0625554086185,VC,0.0,1.0,1.0,0.0,0.0
286,13535235.0,0.21922929472,0.0587801703108,VC,0.0,1.0,1.0,0.0,0.0
287,4612103.0,0.132532294989,0.187679567501,VC,0.0,1.0,1.0,0.0,0.0
288,15065670.0,-0.0432937173578,-0.0472406590892,VC,0.0,1.0,1.0,0.0,0.0
289,206650057.0,0.355407016514,0.31915961774,VC,0.0,1.0,1.0,0.0,0.0
290,552369976.0,1.79275214327,1.69890889554,VC,0.0,1.0,1.0,0.0,0.0
291,2104736.0,-0.648725615287,-0.350435232121,VC,0.0,1.0,1.0,0.0,0.0
292,45800124.0,-0.00603122559642,-0.0224109547393,VC,0.0,1.0,1.0,0.0,0.0
293,43409172.0,-0.131882675815,-0.202734681387,VC,0.0,1.0,1.0,0.0,0.0
294,2216567.0,-0.323233797412,-0.360515899347,VC,0.0,1.0,1.0,0.0,0.0
295,1823404.0,-0.00490180562392,-0.00267626102324,VC,0.0,1.0,1.0,0.0,0.0
296,517098.0,-0.758212665198,-0.49262433254,VC,0.0,1.0,1.0,0.0,0.0
